Ticker,Year,Name,CAGR of  Market Cap over 1 Month,CAGR of  P/E over 1 Month,Sharpe:M-1,Tkr & Exch,BEst Target Px:D-1,Tot Assets LF,FCF T12M,Governance,Security_Name,Industry,Country
T US Equity,2014,AT&T INC,-22.7612,-22.7612,-0.7028,T       US,36.32,287939002368,11301999872,7.66,AT&T Inc,Wireless Telecommunications,United States
T US Equity,2015,AT&T INC,-4.9937,-5.1754,1.1829,T       US,37.609,399989014528,14713999872,7,AT&T Inc,Wireless Telecommunications,United States
T US Equity,2016,AT&T INC,-59.0084,0,-4.2995,T       US,41.55,402974998528,16572999936,7.7,AT&T Inc,Wireless Telecommunications,United States
T US Equity,2017,AT&T INC,-84.9602,-84.9313,-3.334,T       US,40.235,443865006080,16486000384,7.76,AT&T Inc,Wireless Telecommunications,United States
T US Equity,2018,AT&T INC,-64.6511,-65.5274,-1.7879,T       US,35.429,534869999616,20024999680,7.58,AT&T Inc,Wireless Telecommunications,United States
T US Equity,2019,AT&T INC,64.6254,65.1248,5.1015,T       US,38.446,548796006400,28810000384,6.47,AT&T Inc,Wireless Telecommunications,United States
T US Equity,2020,AT&T INC,-41.2016,-41.2986,-1.0441,T       US,31.229,538552991744,27916000000,NA,AT&T Inc,Wireless Telecommunications,United States
TAP US Equity,2014,MOLSON COORS BEVERAGE CO - B,76.2499,70.3992,2.3169,TAP     US,82.714,14833399808,925100000,6.88,Molson Coors Beverage Co,Alcoholic Beverages,United States
TAP US Equity,2015,MOLSON COORS BEVERAGE CO - B,140.601,150.8576,4.1293,TAP     US,103.857,12645300224,403700000,7.28,Molson Coors Beverage Co,Alcoholic Beverages,United States
TAP US Equity,2016,MOLSON COORS BEVERAGE CO - B,-43.3068,0,-3.2186,TAP     US,128.778,22196799488,609500000,6.87,Molson Coors Beverage Co,Alcoholic Beverages,United States
TAP US Equity,2017,MOLSON COORS BEVERAGE CO - B,-42.7594,-46.392,-2.3651,TAP     US,100.227,30677700608,1023199968,6.4,Molson Coors Beverage Co,Alcoholic Beverages,United States
TAP US Equity,2018,MOLSON COORS BEVERAGE CO - B,16.9242,14.9371,0.2924,TAP     US,73.294,30470299648,1866899968,6.18,Molson Coors Beverage Co,Alcoholic Beverages,United States
TAP US Equity,2019,MOLSON COORS BEVERAGE CO - B,-33.7349,-34.8256,-1.4309,TAP     US,57.118,28751599616,1210100000,6.52,Molson Coors Beverage Co,Alcoholic Beverages,United States
TAP US Equity,2020,MOLSON COORS BEVERAGE CO - B,150.3696,198.6096,4.9387,TAP     US,43.675,28675299328,1509400000,NA,Molson Coors Beverage Co,Alcoholic Beverages,United States
TDC US Equity,2014,TERADATA CORP,13.2923,13.2923,0.3899,TDC     US,46.605,3017999872,593000000,6.57,Teradata Corp,Infrastructure Software,United States
TDC US Equity,2015,TERADATA CORP,-63.3678,-23.3948,-0.3415,TDC     US,28.972,2608999936,407000000,6.11,Teradata Corp,Infrastructure Software,United States
TDC US Equity,2016,TERADATA CORP,-83.4353,0,-2.1521,TDC     US,27.923,2313999872,385000000,5.46,Teradata Corp,Infrastructure Software,United States
TDG US Equity,2016,TRANSDIGM GROUP INC,-56.0447,0,2.9409,TDG     US,310.21,10570469376,547368008,6.31,TransDigm Group Inc,Aircraft & Parts,United States
TDG US Equity,2017,TRANSDIGM GROUP INC,117.0805,117.0806,11.1793,TDG     US,301.703,10316436480,710064000,7.01,TransDigm Group Inc,Aircraft & Parts,United States
TDG US Equity,2018,TRANSDIGM GROUP INC,-15.2513,-15.2513,-0.4328,TDG     US,397.231,11804477440,858988000,6.48,TransDigm Group Inc,Aircraft & Parts,United States
TDG US Equity,2019,TRANSDIGM GROUP INC,61.7074,61.7075,3.3324,TDG     US,586.733,17702598656,995954032,5.87,TransDigm Group Inc,Aircraft & Parts,United States
TDG US Equity,2020,TRANSDIGM GROUP INC,155.8986,155.8986,4.6537,TDG     US,519.733,18179000320,1154946000,6.08,TransDigm Group Inc,Aircraft & Parts,United States
TDY US Equity,2020,TELEDYNE TECHNOLOGIES INC,122.4749,121.1781,3.747,TDY     US,376.667,4837000192,474500000,NA,Teledyne Technologies Inc,Aircraft & Parts,United States
TEL US Equity,2014,TE CONNECTIVITY LTD,212.9805,212.9806,6.9745,TEL     US,68.182,20152000512,1410000000,7.72,TE Connectivity Ltd,Electrical Components,United States
TEL US Equity,2015,TE CONNECTIVITY LTD,135.5254,135.5257,5.9923,TEL     US,72.4,20608000000,1306000000,7.77,TE Connectivity Ltd,Electrical Components,United States
TEL US Equity,2016,TE CONNECTIVITY LTD,-34.7379,0,-1.2444,TEL     US,69.286,17607999488,1294000000,8.16,TE Connectivity Ltd,Electrical Components,United States
TEL US Equity,2017,TE CONNECTIVITY LTD,142.5678,142.5676,15.8029,TEL     US,97.727,19402999808,1619000000,7.76,TE Connectivity Ltd,Electrical Components,United States
TEL US Equity,2018,TE CONNECTIVITY LTD,-55.6351,-55.6351,-2.0702,TEL     US,99,20386000896,1503000000,7.25,TE Connectivity Ltd,Electrical Components,United States
TEL US Equity,2019,TE CONNECTIVITY LTD,58.3345,62.8137,2.4842,TEL     US,95.8,19694000128,1673000000,7.39,TE Connectivity Ltd,Electrical Components,United States
TEL US Equity,2020,TE CONNECTIVITY LTD,51.6798,48.3698,1.6659,TEL     US,110.95,19242000384,1432000000,NA,TE Connectivity Ltd,Electrical Components,United States
TER US Equity,2020,TERADYNE INC,1115.0011,1112.9794,31.7052,TER     US,102.625,3436512000,642260016,NA,Teradyne Inc,Semiconductor Mfg,United States
TFC US Equity,2014,TRUIST FINANCIAL CORP,20.7331,19.3312,1.5341,TFC     US,41.096,187022000128,NA,6.95,Truist Financial Corp,Banks,United States
TFC US Equity,2015,TRUIST FINANCIAL CORP,128.4484,126.5824,5.52,TFC     US,42.099,208809000960,3639000064,7.43,Truist Financial Corp,Banks,United States
TFC US Equity,2016,TRUIST FINANCIAL CORP,-24.354,0,-0.082,TFC     US,40.279,222622007296,1282000000,7.62,Truist Financial Corp,Banks,United States
TFC US Equity,2017,TRUIST FINANCIAL CORP,16.3159,54.3175,5.1336,TFC     US,48.708,220339994624,5331000064,7.92,Truist Financial Corp,Banks,United States
TFC US Equity,2018,TRUIST FINANCIAL CORP,18.4608,25.3474,0.9726,TFC     US,55.552,222885003264,4654000128,7.52,Truist Financial Corp,Banks,United States
TFC US Equity,2019,TRUIST FINANCIAL CORP,110.6684,110.2447,8.288,TFC     US,55.684,236749996032,3335000128,7.6,Truist Financial Corp,Banks,United States
TFC US Equity,2020,TRUIST FINANCIAL CORP,84.8356,84.0154,2.1317,TFC     US,46.5,499182993408,3869000000,7.58,Truist Financial Corp,Banks,United States
TFX US Equity,2019,TELEFLEX INC,19.372,17.5857,0.5978,TFX     US,402.182,6257182208,318112000,6.19,Teleflex Inc,Health Care Supplies,United States
TFX US Equity,2020,TELEFLEX INC,-0.2236,-1.4948,-0.0471,TFX     US,390.833,6613287936,307388000,NA,Teleflex Inc,Health Care Supplies,United States
TGNA US Equity,2014,TEGNA INC,94.4825,92.6282,2.4637,TGNA    US,36.25,9917060096,605833016,8.43,TEGNA Inc,Publishing,United States
TGNA US Equity,2015,TEGNA INC,232.7636,327.7603,10.0309,TGNA    US,29.167,8874742784,290599992,8.15,TEGNA Inc,Publishing,United States
TGNA US Equity,2016,TEGNA INC,-90.244,0,-3.192,TGNA    US,26.139,8460615168,365665000,8.38,TEGNA Inc,Publishing,United States
TGT US Equity,2014,TARGET CORP,-7.1293,-7.1293,-0.3256,TGT     US,60.224,44454998016,1336999936,7.55,Target Corp,Mass Merchants,United States
TGT US Equity,2015,TARGET CORP,-12.4902,-12.4902,-0.46,TGT     US,84.85,40385998848,4270000000,7.72,Target Corp,Mass Merchants,United States
TGT US Equity,2016,TARGET CORP,-29.5825,0,-2.0302,TGT     US,73.296,37288001536,3131000064,7.68,Target Corp,Mass Merchants,United States
TGT US Equity,2017,TARGET CORP,55.1181,55.1182,2.5782,TGT     US,60.166,37366001664,4805000000,7.97,Target Corp,Mass Merchants,United States
TGT US Equity,2018,TARGET CORP,15.43,15.4299,0.5675,TGT     US,88.857,39995998208,3537999936,7.88,Target Corp,Mass Merchants,United States
TGT US Equity,2019,TARGET CORP,15.2612,15.2612,0.994,TGT     US,116.087,41565999104,3007000000,7.89,Target Corp,Mass Merchants,United States
TGT US Equity,2020,TARGET CORP,25.5408,25.5407,1.4456,TGT     US,165.072,48000000000,6374000064,7.92,Target Corp,Mass Merchants,United States
THC US Equity,2014,TENET HEALTHCARE CORP,-74.279,-75.3801,-1.968,THC     US,65.824,17312000000,-304000000,7.54,Tenet Healthcare Corp,Health Care Facilities,United States
THC US Equity,2015,TENET HEALTHCARE CORP,-54.4398,-55.0022,-0.6795,THC     US,48.706,23172999168,289000000,7.36,Tenet Healthcare Corp,Health Care Facilities,United States
TJX US Equity,2014,TJX COMPANIES INC,123.3881,123.3881,6.6604,TJX     US,65.478,10921997312,1980254976,6.9,TJX Cos Inc/The,Specialty Apparel Stores,United States
TJX US Equity,2015,TJX COMPANIES INC,42.4742,42.4742,2.1977,TJX     US,81.391,11341041664,1969683008,7.49,TJX Cos Inc/The,Specialty Apparel Stores,United States
TJX US Equity,2016,TJX COMPANIES INC,-32.7131,0,-2.3785,TJX     US,84.263,11670652928,2174441984,7.62,TJX Cos Inc/The,Specialty Apparel Stores,United States
TJX US Equity,2017,TJX COMPANIES INC,-59.0173,-59.0173,-4.4386,TJX     US,82.364,12935615488,2523147008,7.51,TJX Cos Inc/The,Specialty Apparel Stores,United States
TJX US Equity,2018,TJX COMPANIES INC,-7.4872,-7.4872,-0.5355,TJX     US,59.6,14111427584,2358588064,7.57,TJX Cos Inc/The,Specialty Apparel Stores,United States
TJX US Equity,2019,TJX COMPANIES INC,98.6591,98.6591,5.6136,TJX     US,59.95,22854979584,2297780944,7.6,TJX Cos Inc/The,Specialty Apparel Stores,United States
TJX US Equity,2020,TJX COMPANIES INC,-43.3824,-43.3824,-1.2725,TJX     US,62.76,26568402944,2409062912,7.74,TJX Cos Inc/The,Specialty Apparel Stores,United States
TMO US Equity,2014,THERMO FISHER SCIENTIFIC INC,-13.8723,-15.5567,-0.5094,TMO     US,141.643,42690801664,2028999968,7.61,Thermo Fisher Scientific Inc,Life Science & Diagnostics,United States
TMO US Equity,2015,THERMO FISHER SCIENTIFIC INC,158.3085,153.698,8.0338,TMO     US,152.8,41147101184,2092299968,7.12,Thermo Fisher Scientific Inc,Life Science & Diagnostics,United States
TMO US Equity,2016,THERMO FISHER SCIENTIFIC INC,-61.55,0,-3.3885,TMO     US,174.667,48010698752,2738200064,7.12,Thermo Fisher Scientific Inc,Life Science & Diagnostics,United States
TMO US Equity,2017,THERMO FISHER SCIENTIFIC INC,4.3573,1.9675,0.0454,TMO     US,220.077,55985299456,2918100000,7.09,Thermo Fisher Scientific Inc,Life Science & Diagnostics,United States
TMO US Equity,2018,THERMO FISHER SCIENTIFIC INC,-11.6096,-11.0574,-0.4971,TMO     US,263.562,55077998592,3919299904,6.99,Thermo Fisher Scientific Inc,Life Science & Diagnostics,United States
TMO US Equity,2019,THERMO FISHER SCIENTIFIC INC,10.4942,8.9333,0.2401,TMO     US,320.267,56729001984,3939999936,6.98,Thermo Fisher Scientific Inc,Life Science & Diagnostics,United States
TMO US Equity,2020,THERMO FISHER SCIENTIFIC INC,642.3966,626.1134,28.1082,TMO     US,509.789,64061001728,5686000064,NA,Thermo Fisher Scientific Inc,Life Science & Diagnostics,United States
TMUS US Equity,2019,T-MOBILE US INC,73.3467,70.8582,5.1611,TMUS    US,90.647,86109003776,4168999936,6.28,T-Mobile US Inc,Wireless Telecommunications,United States
TMUS US Equity,2020,T-MOBILE US INC,213.1243,203.2366,6.5398,TMUS    US,143.8,192443006976,1624000000,6.44,T-Mobile US Inc,Wireless Telecommunications,United States
TNL US Equity,2014,TRAVEL + LEISURE CO,-39.8835,-28.0152,-0.96,TNL     US,87,9557000192,789000000,6.45,Travel + Leisure Co,Lodging,United States
TNL US Equity,2015,TRAVEL + LEISURE CO,138.9722,167.4489,5.7647,TNL     US,91.25,9706999808,656000000,6.58,Travel + Leisure Co,Lodging,United States
TNL US Equity,2016,TRAVEL + LEISURE CO,-54.2304,0,-1.4582,TNL     US,81.167,9742999552,752000000,6.16,Travel + Leisure Co,Lodging,United States
TNL US Equity,2017,TRAVEL + LEISURE CO,4.9673,24.2178,1.4158,TNL     US,109.571,10261000192,666000000,6.05,Travel + Leisure Co,Lodging,United States
TPR US Equity,2014,TAPESTRY INC,-35.0669,-35.2888,-1.0833,TPR     US,36.555,3671000064,746123000,7.45,Tapestry Inc,"Apparel, Footwear & Acc Design",United States
TPR US Equity,2015,TAPESTRY INC,86.4604,86.2875,3.1867,TPR     US,37.169,4554399744,578100000,8.09,Tapestry Inc,"Apparel, Footwear & Acc Design",United States
TPR US Equity,2016,TAPESTRY INC,-34.9887,0,-1.8838,TPR     US,43.909,4584600064,362200000,7.76,Tapestry Inc,"Apparel, Footwear & Acc Design",United States
TPR US Equity,2017,TAPESTRY INC,61.2725,61.2725,3.3799,TPR     US,48.615,5831600128,570700000,7.85,Tapestry Inc,"Apparel, Footwear & Acc Design",United States
TPR US Equity,2018,TAPESTRY INC,-75.1428,-75.1428,-1.9863,TPR     US,54.067,6703300096,729300000,7.92,Tapestry Inc,"Apparel, Footwear & Acc Design",United States
TPR US Equity,2019,TAPESTRY INC,20.8397,20.8398,0.6999,TPR     US,29.812,8450100224,517700032,7.65,Tapestry Inc,"Apparel, Footwear & Acc Design",United States
TPR US Equity,2020,TAPESTRY INC,7539.0566,NA,188.0844,TPR     US,28.278,8133400064,331800000,8.58,Tapestry Inc,"Apparel, Footwear & Acc Design",United States
TRIP US Equity,2014,TRIPADVISOR INC,-88.3556,-88.4882,-1.4237,TRIP    US,90.318,1956000000,325063000,5.41,TripAdvisor Inc,Internet Media & Services,United States
TRIP US Equity,2015,TRIPADVISOR INC,468.3229,464.1449,5.3341,TRIP    US,77.056,2198000128,250000000,5.31,TripAdvisor Inc,Internet Media & Services,United States
TRIP US Equity,2016,TRIPADVISOR INC,-20.9522,0,-0.4591,TRIP    US,64.538,2384999936,348000000,5.28,TripAdvisor Inc,Internet Media & Services,United States
TRIP US Equity,2017,TRIPADVISOR INC,-44.7355,-45.3264,-1.9108,TRIP    US,39.105,2348000000,200000000,4.86,TripAdvisor Inc,Internet Media & Services,United States
TRIP US Equity,2018,TRIPADVISOR INC,278.6576,278.6576,6.1719,TRIP    US,49.579,2304000000,182000000,5.3,TripAdvisor Inc,Internet Media & Services,United States
TRIP US Equity,2019,TRIPADVISOR INC,65.2058,65.2058,2.2994,TRIP    US,48.19,2468000000,319000000,5.46,TripAdvisor Inc,Internet Media & Services,United States
TROW US Equity,2014,T ROWE PRICE GROUP INC,59.5117,88.1662,4.6904,TROW    US,86.938,5768000000,1177200000,6.51,T Rowe Price Group Inc,Investment Management,United States
TROW US Equity,2015,T ROWE PRICE GROUP INC,115.6416,173.4637,6.7515,TROW    US,79.588,5266599936,1288500000,6.62,T Rowe Price Group Inc,Investment Management,United States
TROW US Equity,2016,T ROWE PRICE GROUP INC,-61.7619,0,-2.3081,TROW    US,69.333,6723500032,253900000,6.74,T Rowe Price Group Inc,Investment Management,United States
TROW US Equity,2017,T ROWE PRICE GROUP INC,65.325,50.3062,3.6016,TROW    US,94.75,7379599872,90200000,6.55,T Rowe Price Group Inc,Investment Management,United States
TROW US Equity,2018,T ROWE PRICE GROUP INC,-70.9351,-67.2436,-2.1544,TROW    US,111.714,8530599936,1184600000,7.29,T Rowe Price Group Inc,Investment Management,United States
TROW US Equity,2019,T ROWE PRICE GROUP INC,118.329,138.6489,6.2622,TROW    US,118.467,9397799936,1438300000,7.58,T Rowe Price Group Inc,Investment Management,United States
TROW US Equity,2020,T ROWE PRICE GROUP INC,-3.9356,-1.1373,-0.0363,TROW    US,142.75,10134599680,1727799936,NA,T Rowe Price Group Inc,Investment Management,United States
TRV US Equity,2014,TRAVELERS COS INC/THE,81.3629,137.2501,10.0506,TRV     US,98.75,104521998336,4095000000,6.79,Travelers Cos Inc/The,P&C Insurance,United States
TRV US Equity,2015,TRAVELERS COS INC/THE,187.7042,275.8855,20.1433,TRV     US,112.524,102110003200,6367000000,7.44,Travelers Cos Inc/The,P&C Insurance,United States
TRV US Equity,2016,TRAVELERS COS INC/THE,-68.9491,0,-2.5438,TRV     US,114.857,102786998272,3823000000,7.27,Travelers Cos Inc/The,P&C Insurance,United States
TRV US Equity,2017,TRAVELERS COS INC/THE,94.6953,114.4086,9.0832,TRV     US,131.75,104310996992,4363000128,7.55,Travelers Cos Inc/The,P&C Insurance,United States
TRV US Equity,2018,TRAVELERS COS INC/THE,-22.7734,-12.62,-0.7162,TRV     US,137.941,104390000640,3970000000,7.78,Travelers Cos Inc/The,P&C Insurance,United States
TRV US Equity,2019,TRAVELERS COS INC/THE,-66.8317,-63.4542,-2.2167,TRV     US,141.222,110240997376,4740999872,8.1,Travelers Cos Inc/The,P&C Insurance,United States
TRV US Equity,2020,TRAVELERS COS INC/THE,364.0667,361.5365,9.8638,TRV     US,128.556,116383997952,6030000128,7.96,Travelers Cos Inc/The,P&C Insurance,United States
TSCO US Equity,2014,TRACTOR SUPPLY COMPANY,724.5908,857.6104,16.1696,TSCO    US,74.441,2188698112,300190992,7.53,Tractor Supply Co,Home Products Stores,United States
TSCO US Equity,2015,TRACTOR SUPPLY COMPANY,114.284,143.8997,5.2789,TSCO    US,104.119,2440585984,286412008,7.55,Tractor Supply Co,Home Products Stores,United States
TSCO US Equity,2016,TRACTOR SUPPLY COMPANY,-52.3865,0,-0.9562,TSCO    US,75.102,2635732992,219535000,6.89,Tractor Supply Co,Home Products Stores,United States
TSCO US Equity,2017,TRACTOR SUPPLY COMPANY,-24.3516,-24.3516,-1.2803,TSCO    US,60.794,2928350976,495104032,7.37,Tractor Supply Co,Home Products Stores,United States
TSCO US Equity,2018,TRACTOR SUPPLY COMPANY,100.9431,100.943,3.1502,TSCO    US,95.5,3220933888,351853008,7.66,Tractor Supply Co,Home Products Stores,United States
TSCO US Equity,2019,TRACTOR SUPPLY COMPANY,39.1819,39.1818,2.0869,TSCO    US,109.542,5429296128,526123008,7.68,Tractor Supply Co,Home Products Stores,United States
TSCO US Equity,2020,TRACTOR SUPPLY COMPANY,-7.914,-10.4293,-0.2988,TSCO    US,153.462,6860796928,1167964008,NA,Tractor Supply Co,Home Products Stores,United States
TSN US Equity,2014,TYSON FOODS INC-CL A,0.284,0.2839,0.0106,TSN     US,47.125,12055000064,515000000,6.86,Tyson Foods Inc,Packaged Food,United States
TSN US Equity,2015,TYSON FOODS INC-CL A,27.1899,27.1899,0.887,TSN     US,50.5,23442999296,1476000000,7.16,Tyson Foods Inc,Packaged Food,United States
TSN US Equity,2016,TYSON FOODS INC-CL A,-72.2358,0,-1.7774,TSN     US,77.818,22410000384,2038000000,7.1,Tyson Foods Inc,Packaged Food,United States
TSN US Equity,2017,TYSON FOODS INC-CL A,28.4788,28.4788,2.7219,TSN     US,76.769,28063000576,1330000000,7.09,Tyson Foods Inc,Packaged Food,United States
TSN US Equity,2018,TYSON FOODS INC-CL A,9.0644,9.0644,0.2691,TSN     US,70.571,28637999104,1900000000,6.94,Tyson Foods Inc,Packaged Food,United States
TSN US Equity,2019,TYSON FOODS INC-CL A,17.6867,17.6866,0.6627,TSN     US,95.5,33664999424,1290000000,7.11,Tyson Foods Inc,Packaged Food,United States
TSN US Equity,2020,TYSON FOODS INC-CL A,-22.894,-22.894,-0.9211,TSN     US,78.333,34558001152,2490999936,7.14,Tyson Foods Inc,Packaged Food,United States
TSS US Equity,2014,TOTAL SYSTEM SERVICES INC,224.4657,220.0298,8.9311,TSS     US,34.833,3720581888,463968992,6.69,Total System Services Inc,Data & Transaction Processors,United States
TSS US Equity,2015,TOTAL SYSTEM SERVICES INC,349.4179,348.2843,13.0557,TSS     US,52.188,3889521920,573578992,6.89,Total System Services Inc,Data & Transaction Processors,United States
TSS US Equity,2016,TOTAL SYSTEM SERVICES INC,28.4592,0,1.9857,TSS     US,57,6375178240,640331000,7.05,Total System Services Inc,Data & Transaction Processors,United States
TSS US Equity,2017,TOTAL SYSTEM SERVICES INC,212.8136,212.8136,17.9501,TSS     US,74.72,6218890240,757404000,7.13,Total System Services Inc,Data & Transaction Processors,United States
TSS US Equity,2018,TOTAL SYSTEM SERVICES INC,-47.3226,-47.3997,-1.6179,TSS     US,106.273,7473043968,851666992,NA,Total System Services Inc,Data & Transaction Processors,United States
TT US Equity,2014,TRANE TECHNOLOGIES PLC,227.6213,258.4545,9.1194,TT      US,68.8,16865599488,501100000,5.99,Trane Technologies PLC,Comml & Res Bldg Equip & Sys,United States
TT US Equity,2015,TRANE TECHNOLOGIES PLC,234.3473,305.3383,18.0131,TT      US,64.471,17824100352,472500000,6.03,Trane Technologies PLC,Comml & Res Bldg Equip & Sys,United States
TT US Equity,2016,TRANE TECHNOLOGIES PLC,1.0773,0,1.583,TT      US,75.412,17719900160,1496700000,5.84,Trane Technologies PLC,Comml & Res Bldg Equip & Sys,United States
